1	0.7817047967132595	0.3574254790941874	0	0	0	299	0.4072802197802198	300
1	0.326649392336607	0.17710501179099084	0	1	0	599	0.24217032967032967	600
1	0.2580616105302342	0.2147102744628986	0	2	0	899	0.258974358974359	900
1	0.22114714029348553	0.21202255313595134	0	3	0	1199	0.2830128205128205	1200
1	0.2012104060600395	0.20175274337331453	0	4	0	1499	0.2592948717948718	1500
1	0.18811948857935049	0.23525578149904805	0	5	0	1799	0.0478937728937729	1800
1	0.1779240384802105	0.14503056888158122	0	6	0	2099	0.2402930402930403	2100
1	0.1644827561898467	0.12256528853128354	0	7	0	2399	0.2472985347985348	2400
1	0.16056158194182596	0.16063666914900146	0	8	0	2699	0.16694139194139193	2700
1	0.1521384055519674	0.08670052553837498	0	9	0	2999	0.24734432234432235	3000
1	0.15198775071774606	0.11243261975857118	0	10	0	3299	0.09546703296703296	3300
1	0.1435200092448132	0.0876694113947451	0	11	0	3599	0.09221611721611722	3600
1	0.14253453409891356	0.1389410916250199	0	12	0	3899	0.10828754578754579	3900
1	0.14361563927913074	0.13363560419529674	0	13	0	4199	0.11662087912087912	4200
1	0.13362838109707806	0.12281156163662671	0	14	0	4499	0.26053113553113555	4500
1	0.13257694385796226	0.13222291812514111	0	15	0	4799	0.3239010989010989	4800
1	0.12845151202191837	0.07905975305475293	0	16	0	5099	0.2011904761904762	5100
1	0.12930427558206092	0.15254020077797273	0	17	0	5399	0.19093406593406592	5400
1	0.1268971774256906	0.07596405724373956	0	18	0	5699	0.23195970695970697	5700
1	0.12217690886608829	0.09444038932366917	0	19	0	5999	0.12454212454212454	6000
